Date,Open,High,Low,Close,Volume,Adj Close
2010-12-31,322.950008,323.480007,321.309998,322.560013,48377000,41.79073
2010-12-30,325.48,325.509987,323.050011,323.660011,39373600,41.933246
2010-12-29,326.21999,326.450008,325.099991,325.290009,40784800,42.144427
2010-12-28,325.909996,326.66,325.05999,325.470013,43981000,42.167749
2010-12-27,322.850006,325.439999,321.519989,324.680008,62454000,42.065396
2010-12-23,324.999989,325.150005,323.169987,323.60001,55789300,41.925472
2010-12-22,324.360001,325.720005,323.549995,325.159992,66480400,42.127583
2010-12-21,322.999996,324.389988,322.049988,324.199997,64088500,42.003206
2010-12-20,321.599991,323.249989,318.230007,322.209991,96402600,41.745382
2010-12-17,321.630005,321.790009,320.23,320.610008,96732300,41.538089
2010-12-16,321.089993,322.610001,320.10001,321.249996,80507700,41.621005
2010-12-15,320.000008,322.999996,319.190002,320.359989,104328000,41.505696
2010-12-14,321.730007,322.540012,319.000011,320.290001,87752000,41.496629
2010-12-13,324.369987,325.05999,321.000004,321.670006,109953900,41.675422
2010-12-10,319.650013,321.049992,318.600002,320.559994,65627800,41.531609
2010-12-09,322.12999,322.500011,319.020012,319.760002,73537800,41.427962
2010-12-08,319.630013,321.020004,317.110008,321.009991,80483900,41.58991
2010-12-07,323.799988,323.990005,318.119991,318.210007,97863500,41.227146
2010-12-06,318.640003,322.329994,318.419998,320.149998,112120400,41.47849
2010-12-03,317.010006,318.64999,316.340004,317.440002,85523200,41.127384
2010-12-02,317.529991,319.000011,314.890011,318.150005,115709300,41.219372
2010-12-01,315.269993,317.749996,315.00,316.400005,115437700,40.992643
2010-11-30,313.539993,314.360012,310.869999,311.150005,125464500,40.312455
2010-11-29,315.500011,317.480003,311.379997,316.870003,111446300,41.053535
2010-11-26,313.739998,317.700008,312.940006,315.00,59396400,40.811259
2010-11-24,312.000011,315.400009,311.749992,314.799995,103431300,40.785346
2010-11-23,310.449989,311.749992,306.559994,308.730003,129861900,39.998921
2010-11-22,306.679996,313.359989,305.869991,313.359989,98268800,40.598779
2010-11-19,307.970013,308.400009,305.23999,306.730011,96210800,39.739802
2010-11-18,305.199989,309.669998,304.689991,308.429996,123622800,39.960052
2010-11-17,301.200005,303.990002,297.760006,300.499989,119862400,38.932644
2010-11-16,305.720001,307.599991,299.319988,301.59,164412500,39.073865
2010-11-15,308.460011,310.540005,306.27,307.040005,100901500,39.779965
2010-11-12,315.999996,316.500008,303.629993,308.029987,198961700,39.908227
2010-11-11,315.00,318.399998,314.249996,316.649998,90321000,41.025032
2010-11-10,316.640011,318.769993,313.550007,318.030003,96056800,41.203824
2010-11-09,321.049992,321.300011,314.499989,316.079998,95886000,40.951183
2010-11-08,317.199997,319.769989,316.759987,318.620003,70439600,41.280264
2010-11-05,317.990002,319.570011,316.75,317.130009,90313300,41.087222
2010-11-04,315.449997,320.180012,315.029987,318.270008,160622000,41.234919
2010-11-03,311.37001,312.880005,308.529999,312.800003,127087100,40.526228
2010-11-02,307.000004,310.19001,307.000004,309.360004,108482500,40.080543
2010-11-01,302.220001,305.599998,302.200001,304.179993,105972300,39.409423
2010-10-29,304.230007,305.880005,300.87001,300.98,107627800,38.994834
2010-10-28,307.950012,308.00,300.899998,305.23999,137762800,39.546756
2010-10-27,307.650005,309.89999,305.599998,307.830009,99750700,39.882318
2010-10-26,306.869987,309.740013,305.650013,308.049988,98232400,39.910818
2010-10-25,309.090012,311.600002,308.44001,308.839993,98115500,40.013171
2010-10-22,309.070011,310.039993,306.299988,307.470001,93194500,39.835675
2010-10-21,312.359993,314.739994,306.799999,309.520008,137865000,40.101273
2010-10-20,308.999996,314.249996,306.869987,310.529991,180406100,40.232126
2010-10-19,303.400002,313.770012,300.020004,309.489994,308196000,40.097385
2010-10-18,318.470013,319.000011,314.289997,317.999989,273252700,41.199936
2010-10-15,307.439987,315.00,304.909996,314.739994,230548500,40.777572
2010-10-14,301.690002,302.469994,300.400013,302.30999,108824100,39.167147
2010-10-13,300.200008,301.959995,299.799999,300.140007,157523100,38.886005
2010-10-12,295.409992,299.499992,292.490005,298.539997,139636000,38.678708
2010-10-11,294.73999,297.239994,294.599987,295.360004,106938300,38.26671
2010-10-08,291.709988,294.500011,289.999989,294.069988,164600800,38.099576
2010-10-07,290.339996,290.48,286.910011,289.219997,102099900,37.471213
2010-10-06,289.589993,291.989994,285.259987,289.19001,167717200,37.467328
2010-10-05,281.999992,289.449989,281.819988,288.939991,125491800,37.434935
2010-10-04,281.60001,282.900013,277.769989,278.639996,108825500,36.100473
2010-10-01,286.149994,286.57999,281.349991,282.520004,112035700,36.603165
2010-09-30,288.999992,289.999989,281.249989,283.749992,168347900,36.762522
2010-09-29,287.229992,289.809998,286.000004,287.369995,117411000,37.231528
2010-09-28,291.769989,291.769989,274.999992,286.859997,258760600,37.165452
2010-09-27,293.98,294.730003,291.009998,291.159988,120708700,37.722557
2010-09-24,292.10001,293.530003,290.549988,292.319988,162372000,37.872846
2010-09-23,286.329998,292.759998,286.000004,288.919991,196529200,37.432344
2010-09-22,282.709995,287.979996,282.409988,287.750004,146322400,37.280761
2010-09-21,283.860008,287.349995,282.789997,283.769993,167018600,36.765113
2010-09-20,276.07999,283.780006,275.849998,283.230007,164669400,36.695153
2010-09-17,277.689987,277.960007,273.679989,275.369987,158619300,35.676812
2010-09-16,270.23999,276.669991,269.50,276.569988,163025800,35.832283
2010-09-15,268.17001,270.379993,267.839989,270.21999,107342200,35.009581
2010-09-14,266.209991,269.170006,265.519989,268.059994,102037600,34.729732
2010-09-13,265.819996,268.279999,265.759995,267.039997,97195000,34.597582
2010-09-10,263.190002,264.499992,261.400002,263.410007,96885600,34.127282
2010-09-09,265.040005,266.520012,262.92001,263.07,109643800,34.083231
2010-09-08,259.779991,264.390003,259.100002,262.92001,131637800,34.063798
2010-09-07,256.639999,259.529999,256.250004,257.810013,85639400,33.401749
2010-09-03,255.090004,258.779995,254.500004,258.770008,130197200,33.526126
2010-09-02,251.26001,252.169991,248.569988,252.169991,103856900,32.671031
2010-09-01,247.46999,251.459988,246.280003,250.330002,174259400,32.432643
2010-08-31,241.849995,244.55999,240.349987,243.10001,105196700,31.495928
2010-08-30,240.76001,245.750004,240.680008,242.499996,95822300,31.418191
2010-08-27,241.749992,242.610012,235.559998,241.620003,137097800,31.304179
2010-08-26,245.449997,245.750004,240.279999,240.279999,116626300,31.130569
2010-08-25,238.040001,243.98999,237.200008,242.889992,149216900,31.468718
2010-08-24,242.669987,243.000008,238.650002,239.930004,150641400,31.085224
2010-08-23,251.790009,252.00,245.249992,245.799992,103510400,31.845737
2010-08-20,249.390007,253.919991,249.000011,249.639999,96057500,32.343246
2010-08-19,252.839993,253.480007,248.680004,249.880005,106676500,32.374341
2010-08-18,252.360008,254.669994,251.57999,253.070011,84924000,32.787637
2010-08-17,250.080009,254.629993,249.199989,251.970013,105660100,32.645122
2010-08-16,247.580006,250.009995,246.62001,247.640007,79607500,32.084128
2010-08-13,251.650005,251.879997,249.09,249.099987,88717300,32.273282
